Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST4326,31,43492,109046,463,12,No
CUST4327,47,35029,114765,313,12,No
CUST4328,24,76260,575156,634,36,No
CUST4329,47,130538,495163,812,12,Yes
CUST4330,23,118405,353810,324,12,Yes
CUST4331,26,126021,85965,626,12,No
CUST4332,45,66819,113393,780,12,Yes
CUST4333,43,89673,737761,856,12,No
CUST4334,55,93583,733802,678,24,No
CUST4335,25,57714,666197,581,36,Yes
CUST4336,39,134311,383587,348,48,Yes
CUST4337,47,62749,111584,808,36,No
CUST4338,49,24777,792299,723,60,Yes
CUST4339,34,109272,598651,432,60,Yes
CUST4340,30,117969,670809,795,36,No
CUST4341,37,90776,654970,707,12,No
CUST4342,44,50791,144524,317,48,Yes
CUST4343,47,66668,100580,486,48,Yes
CUST4344,34,62244,76297,682,36,Yes
CUST4345,51,125964,201135,764,36,No
CUST4346,31,112043,183376,640,12,Yes
CUST4347,43,58142,538115,581,60,Yes
CUST4348,54,132276,554422,565,12,Yes
CUST4349,26,58605,657445,317,12,Yes
CUST4350,53,108944,614157,588,36,No
CUST4351,28,105958,663606,738,24,No
CUST4352,23,123688,160676,763,36,No
CUST4353,34,134664,447065,550,48,Yes
CUST4354,31,113762,77501,395,24,Yes
CUST4355,29,62760,204478,730,12,No
CUST4356,39,116788,447447,491,12,No
CUST4357,52,38965,753082,426,24,Yes
CUST4358,59,97773,389301,302,60,No
CUST4359,22,136774,91497,359,48,Yes
CUST4360,42,46882,543982,499,48,No
CUST4361,28,113229,326800,708,24,No
CUST4362,23,63236,337392,566,12,Yes
CUST4363,39,110215,584247,590,12,Yes
CUST4364,36,43300,275632,520,12,Yes
CUST4365,44,139094,652204,701,12,No
CUST4366,47,44256,498150,782,60,No
CUST4367,29,129565,684754,809,36,No
CUST4368,27,46673,259227,542,60,Yes
CUST4369,29,37697,320692,437,36,Yes
CUST4370,45,95389,789736,705,48,No
CUST4371,50,59047,173926,395,12,No
CUST4372,32,143902,194994,363,24,No
CUST4373,52,82354,545704,371,60,Yes
CUST4374,59,61938,461506,525,48,Yes
CUST4375,25,132018,657753,788,48,No
CUST4376,53,94073,794212,877,12,No
CUST4377,50,37496,766436,611,60,No
CUST4378,59,32468,600728,772,12,No
CUST4379,23,92704,757074,900,36,No
CUST4380,47,21304,472501,494,60,Yes
CUST4381,53,64424,721428,572,48,Yes
CUST4382,49,129652,90354,775,24,Yes
CUST4383,50,23099,215974,407,24,Yes
CUST4384,21,57392,582680,705,36,No
CUST4385,25,76260,768455,858,36,No
CUST4386,32,25274,633289,460,36,No
CUST4387,52,74617,182905,799,48,No
CUST4388,59,48864,455298,371,60,No
CUST4389,41,103909,165606,617,36,Yes
CUST4390,50,68529,175602,851,24,No
CUST4391,42,119474,240072,450,36,Yes
CUST4392,51,81671,275502,854,48,No
CUST4393,55,140414,573066,479,12,No
CUST4394,36,88907,185723,540,24,Yes
CUST4395,47,143344,511670,320,24,Yes
CUST4396,38,83882,719233,385,24,Yes
CUST4397,44,92617,382865,497,12,Yes
CUST4398,54,136510,171853,410,12,Yes
CUST4399,58,110732,278707,438,60,Yes
CUST4400,27,23364,708770,794,48,No
CUST4401,54,25986,730620,334,12,Yes
CUST4402,43,45182,391941,828,24,No
CUST4403,39,41056,55653,832,12,No
CUST4404,53,23599,618123,312,36,No
CUST4405,57,144023,753081,787,60,Yes
CUST4406,39,98153,519624,331,48,No
CUST4407,38,89625,291903,425,48,Yes
CUST4408,56,66671,439326,649,24,No
CUST4409,43,33917,438919,546,12,Yes
CUST4410,45,43681,355184,882,24,No
CUST4411,49,141675,282708,457,48,Yes
CUST4412,32,122499,728870,412,24,No
CUST4413,30,114562,461170,660,24,No
CUST4414,39,36206,453659,589,36,Yes
CUST4415,26,107267,253411,746,36,No
CUST4416,54,128282,146317,515,60,Yes
CUST4417,53,35401,211332,574,36,Yes
CUST4418,47,120494,469772,755,48,No
CUST4419,25,98425,406459,412,48,Yes
CUST4420,45,63263,578991,527,36,Yes
CUST4421,37,58401,255588,358,24,Yes
CUST4422,36,115930,381727,687,12,Yes
CUST4423,27,148896,428605,344,48,Yes
CUST4424,44,142009,320149,373,12,Yes
CUST4425,40,51721,407917,572,36,Yes
CUST4426,37,33111,688967,334,60,Yes
CUST4427,26,82195,317450,622,48,No
CUST4428,46,115575,565377,662,24,No
CUST4429,28,55517,160223,736,12,No
CUST4430,27,40927,315688,812,60,No
CUST4431,38,122841,69480,590,60,No
CUST4432,40,67382,482432,654,24,No
CUST4433,46,82890,453826,632,24,No
CUST4434,53,96062,546328,760,36,No
CUST4435,49,100849,726382,361,48,Yes
CUST4436,28,50006,446114,532,48,Yes
CUST4437,36,108453,648659,783,60,No
CUST4438,24,121850,402068,655,24,No
CUST4439,23,109326,103562,418,24,No
CUST4440,50,88205,486827,618,12,No
CUST4441,47,109691,300824,349,12,No
CUST4442,45,107691,680786,497,24,Yes
CUST4443,41,20421,251230,314,24,Yes
CUST4444,30,134828,259046,478,12,Yes
CUST4445,34,92063,349575,822,12,No
CUST4446,30,42346,348680,810,24,No
CUST4447,33,97722,288414,738,48,No
CUST4448,32,82763,644501,568,24,Yes
CUST4449,38,62544,210362,581,48,Yes
CUST4450,48,71762,630560,453,36,Yes
CUST4451,53,35890,735785,396,60,No
CUST4452,31,20848,731548,516,24,No
CUST4453,54,97378,738650,638,60,No
CUST4454,32,140551,455728,411,36,Yes
CUST4455,59,66286,629427,531,12,Yes
CUST4456,45,102400,100002,864,12,Yes
CUST4457,38,43269,447332,737,24,No
CUST4458,59,140880,184569,422,24,No
CUST4459,48,103084,118166,367,36,Yes
CUST4460,56,33332,263353,690,12,No
CUST4461,44,142880,722841,464,48,Yes
CUST4462,30,90139,388041,882,24,No
CUST4463,39,77875,155007,391,12,Yes
CUST4464,37,122609,347507,406,60,No
CUST4465,28,57799,700582,339,48,Yes
CUST4466,28,88729,279951,471,24,Yes
CUST4467,33,109989,449423,321,60,No
CUST4468,33,129090,600003,673,60,Yes
CUST4469,38,100030,554031,506,60,Yes
CUST4470,34,115387,245739,452,36,Yes
CUST4471,24,32817,260601,337,24,Yes
CUST4472,21,101042,629768,803,36,No
CUST4473,58,55562,548992,453,36,Yes
CUST4474,52,87235,412394,406,12,No
CUST4475,38,35185,97398,762,36,Yes
CUST4476,33,96413,500456,866,36,No
CUST4477,29,104773,246220,863,48,No
CUST4478,39,93314,618304,300,12,Yes
CUST4479,50,64804,157373,574,24,Yes
CUST4480,35,118491,62794,890,60,No
CUST4481,49,145596,168439,385,24,Yes
CUST4482,56,20798,310542,693,48,Yes
CUST4483,56,123619,401360,767,60,No
CUST4484,55,50791,764263,616,24,Yes
CUST4485,46,126535,721571,676,60,No
CUST4486,51,61115,81885,807,36,No
CUST4487,37,73815,307549,552,36,Yes
CUST4488,26,108858,666749,645,48,No
CUST4489,26,80855,680673,445,36,No
CUST4490,55,126657,534079,610,36,No
CUST4491,31,55805,429590,315,12,No
CUST4492,25,55234,549072,469,60,No
CUST4493,59,125340,93684,347,24,No
CUST4494,47,36787,417915,365,36,No
CUST4495,33,49158,706666,706,36,No
CUST4496,60,124290,368430,793,36,No
CUST4497,35,101736,288597,665,12,Yes
CUST4498,28,108158,61012,818,24,No
CUST4499,44,79930,678072,857,24,Yes
CUST4500,35,145641,286959,301,12,Yes
CUST4501,58,39295,96351,821,36,No
CUST4502,43,26544,408782,478,36,No
CUST4503,32,60783,597859,844,12,Yes
CUST4504,58,52482,727247,509,12,Yes
CUST4505,47,39457,96819,461,60,Yes
CUST4506,55,112090,52003,805,12,No
CUST4507,47,142098,394214,548,24,Yes
CUST4508,47,83331,65400,510,60,No
CUST4509,36,103476,587985,697,12,No
CUST4510,55,147839,731413,479,48,Yes
CUST4511,57,27464,586412,780,60,No
CUST4512,45,129044,454112,657,60,No
CUST4513,29,53248,776151,705,60,No
CUST4514,43,70042,593465,492,24,No
CUST4515,25,115538,369183,365,36,No
CUST4516,28,43388,425089,481,60,No
CUST4517,49,102781,124269,407,24,Yes
CUST4518,35,81812,68058,804,24,No
CUST4519,53,62717,564490,598,12,Yes
CUST4520,52,100693,564790,885,24,No
CUST4521,56,46352,336620,500,48,Yes
CUST4522,46,74086,208467,511,12,Yes
CUST4523,59,144169,154316,650,48,Yes
CUST4524,43,122832,74219,417,24,Yes
CUST4525,36,92627,110313,373,24,Yes
CUST4526,47,77950,357735,828,60,No
CUST4527,44,146544,214099,372,24,Yes
CUST4528,60,53968,136152,521,36,No
CUST4529,46,122491,323599,727,60,Yes
CUST4530,24,127277,565406,538,48,Yes
CUST4531,29,51010,216751,493,12,Yes
CUST4532,33,147756,622198,825,60,No
CUST4533,28,84377,589463,871,12,Yes
CUST4534,34,66104,177514,557,48,Yes
CUST4535,32,22931,392740,696,36,Yes
CUST4536,41,68788,283688,639,24,No
CUST4537,34,95335,509107,418,36,Yes
CUST4538,38,147175,235756,693,48,Yes
CUST4539,28,26092,607637,377,60,No
CUST4540,40,88193,93735,808,48,No
CUST4541,25,54139,545192,646,60,No
CUST4542,41,38460,472371,487,60,No
CUST4543,46,118553,154523,400,36,No
CUST4544,27,48501,601961,785,48,No
CUST4545,54,121099,703530,729,60,No
CUST4546,50,93161,196464,318,60,Yes
CUST4547,31,124045,233610,567,60,No
CUST4548,44,54630,674579,753,60,No
CUST4549,32,97293,291139,391,24,No
CUST4550,60,108093,556472,872,60,No
CUST4551,50,107906,687867,306,36,No
CUST4552,57,136780,156460,609,12,Yes
CUST4553,59,79944,677774,821,12,No
CUST4554,32,29425,508869,663,48,Yes
CUST4555,40,64723,796747,675,48,No
CUST4556,49,71122,669884,628,24,No
CUST4557,38,108203,206186,840,60,Yes
CUST4558,23,60339,176077,330,60,Yes
CUST4559,35,38956,69858,850,60,No
CUST4560,44,131591,724937,437,48,Yes
CUST4561,56,142519,489771,771,36,No
CUST4562,28,137093,325901,737,48,No
CUST4563,51,83740,427803,438,24,No
CUST4564,54,24813,798360,638,24,No
CUST4565,28,143573,252505,568,12,Yes
CUST4566,58,125304,207650,581,48,Yes
CUST4567,27,42069,85114,841,24,Yes
CUST4568,39,103616,465364,355,60,No
CUST4569,22,23405,202090,546,60,No
CUST4570,53,128935,410845,705,24,No
CUST4571,25,26508,289779,885,24,No
CUST4572,32,63160,360768,625,60,No
CUST4573,22,130835,666535,410,60,Yes
CUST4574,25,34550,79616,891,24,No
CUST4575,29,89834,502478,360,48,Yes
CUST4576,55,107480,799952,781,36,No
CUST4577,25,136804,496533,681,60,No
CUST4578,52,106141,234596,711,48,No
CUST4579,43,106767,228186,545,12,No
CUST4580,35,79701,327601,670,24,Yes
CUST4581,29,99014,105222,849,60,No
CUST4582,21,88441,144182,621,48,Yes
CUST4583,55,124209,62953,768,24,No
CUST4584,59,114214,655020,523,24,No
CUST4585,46,22935,306019,793,48,Yes
CUST4586,60,92019,749779,413,60,Yes
CUST4587,54,131417,283897,327,12,Yes
CUST4588,39,127258,397036,690,48,Yes
CUST4589,46,74665,326657,600,12,No
CUST4590,23,128933,357803,807,60,No
CUST4591,55,137601,431346,473,24,Yes
CUST4592,52,24615,78124,449,48,Yes
CUST4593,55,62636,652553,325,60,Yes
CUST4594,26,53912,757766,489,48,Yes
CUST4595,47,134398,424047,799,48,Yes
CUST4596,53,115606,665992,691,24,Yes
CUST4597,23,99629,356588,792,60,No
CUST4598,34,139300,250472,480,24,No
CUST4599,56,100537,543971,815,24,No
CUST4600,49,51429,561295,488,48,No
CUST4601,44,123892,499986,489,24,Yes
CUST4602,38,89373,192050,792,24,No
CUST4603,29,30170,536679,514,24,Yes
CUST4604,46,75479,457320,432,36,Yes
CUST4605,24,81152,724493,835,12,Yes
CUST4606,50,74941,529429,898,48,No
CUST4607,45,57522,240993,366,36,Yes
CUST4608,34,85573,406520,811,12,No
CUST4609,47,38860,379412,311,48,Yes
CUST4610,31,32406,533808,585,12,Yes
CUST4611,26,96320,442250,871,24,Yes
CUST4612,24,89884,245240,653,60,No
CUST4613,42,76193,540302,695,48,No
CUST4614,49,50798,329869,723,12,No
CUST4615,35,143407,473812,469,48,Yes
CUST4616,22,83879,433228,568,24,Yes
CUST4617,50,27000,435356,618,36,Yes
CUST4618,46,141101,348458,897,12,No
CUST4619,58,73772,673551,876,60,No
CUST4620,44,49640,727926,430,24,Yes
CUST4621,55,21373,788537,445,24,No
CUST4622,37,142786,164292,529,12,Yes
CUST4623,24,33166,483435,357,48,Yes
CUST4624,53,62739,303911,301,36,Yes
CUST4625,49,87598,623149,376,12,No
CUST4626,52,44046,619455,345,24,No
CUST4627,52,128405,502694,477,48,Yes
CUST4628,27,71928,284674,300,60,No
CUST4629,38,138673,627712,511,48,No
CUST4630,59,96912,520946,754,36,No
CUST4631,39,102798,740684,582,24,No
CUST4632,56,97732,177078,620,48,No
CUST4633,28,28218,717256,738,24,No
CUST4634,35,148046,501261,552,48,Yes
CUST4635,22,62171,539909,702,36,No
CUST4636,29,144323,134357,520,12,No
CUST4637,27,103791,639480,757,24,No
CUST4638,35,37199,738778,425,24,No
CUST4639,48,119822,112436,314,36,Yes
CUST4640,56,54324,274125,668,12,No
CUST4641,51,49060,789746,364,60,Yes
CUST4642,32,147598,137371,312,12,Yes
CUST4643,46,22129,255381,851,24,No
CUST4644,57,72513,205460,710,60,No
CUST4645,24,125803,616640,663,36,No
CUST4646,43,80953,322562,821,24,No
CUST4647,28,101172,353495,706,36,No
CUST4648,22,82087,479533,332,12,Yes
CUST4649,27,49339,426845,368,24,Yes
CUST4650,46,58386,797800,546,36,Yes
CUST4651,57,37810,111684,788,60,Yes
CUST4652,39,60760,513563,615,36,No
CUST4653,21,137184,701946,505,36,No
CUST4654,37,71430,738461,638,36,No
CUST4655,32,98832,450688,384,24,No
CUST4656,33,28011,728544,614,36,Yes
CUST4657,51,27420,276909,474,48,No
CUST4658,36,33744,431400,357,36,Yes
CUST4659,41,91394,84651,350,12,Yes
CUST4660,26,141124,675154,775,60,No
CUST4661,52,100783,669255,618,48,Yes
CUST4662,32,59059,755320,519,48,No
CUST4663,56,128891,575042,813,36,No
CUST4664,56,140446,96640,583,24,Yes
CUST4665,28,113208,302351,602,36,No
CUST4666,35,99563,750807,308,12,Yes
CUST4667,55,31057,308456,601,48,Yes
CUST4668,23,70175,588417,365,24,Yes
CUST4669,50,140398,473779,430,24,No
CUST4670,31,105489,411645,368,12,Yes
CUST4671,32,77854,250331,513,24,Yes
CUST4672,36,97719,742725,546,24,Yes
CUST4673,23,117680,391199,455,36,Yes
CUST4674,34,106991,302242,551,36,Yes
CUST4675,58,146610,708905,425,12,Yes
CUST4676,37,111844,289063,740,36,No
CUST4677,51,70174,189253,583,60,No
CUST4678,25,58061,554123,707,48,No
CUST4679,33,117999,550139,763,24,No
CUST4680,38,93527,186907,596,24,No
CUST4681,47,113088,586051,666,12,Yes
CUST4682,33,37145,136426,787,12,No
CUST4683,37,117119,291942,826,48,No
CUST4684,37,34554,304339,898,12,No
CUST4685,53,138655,633445,681,48,No
CUST4686,60,62080,161302,804,36,No
CUST4687,56,45550,601149,703,36,No
CUST4688,49,132582,465632,388,24,Yes
CUST4689,30,33112,111088,608,36,No
CUST4690,51,61466,674064,612,60,Yes
CUST4691,25,31553,435681,633,24,No
CUST4692,21,62701,414338,401,24,Yes
CUST4693,50,131967,102918,510,36,Yes
CUST4694,30,50522,585330,525,36,No
CUST4695,29,103961,275614,516,60,Yes
CUST4696,48,35711,797613,398,48,Yes
CUST4697,38,59227,395409,331,60,No
CUST4698,27,59267,64349,820,60,No
CUST4699,48,118726,537226,464,12,No
CUST4700,56,45884,98538,566,24,No
CUST4701,31,108153,424180,544,36,Yes
CUST4702,30,145448,734742,446,24,No
CUST4703,29,68999,415865,560,24,Yes
CUST4704,27,61628,502261,389,36,No
CUST4705,40,53547,342999,313,60,Yes
CUST4706,33,148835,767896,619,12,No
CUST4707,45,106381,757244,784,12,No
CUST4708,22,96314,201880,683,48,No
CUST4709,32,25440,792659,717,12,No
CUST4710,40,116774,74748,549,60,Yes
CUST4711,33,101190,725970,304,24,Yes
CUST4712,52,125244,350552,845,48,No
CUST4713,59,117328,157504,596,60,Yes
CUST4714,23,28220,677033,776,60,No
CUST4715,24,95592,470414,612,60,No
CUST4716,35,120698,333938,460,24,Yes
CUST4717,39,120509,792396,825,48,No
CUST4718,40,132704,605762,386,24,Yes
CUST4719,21,118361,326446,528,12,Yes
CUST4720,57,106007,284395,587,12,Yes
CUST4721,25,83590,442147,536,12,Yes
CUST4722,32,123752,519064,828,36,Yes
CUST4723,40,121632,398221,888,12,No
CUST4724,49,35688,368631,478,60,Yes
CUST4725,28,107752,81109,677,48,No
CUST4726,32,145151,794060,315,48,Yes
CUST4727,57,90832,157847,565,12,Yes
CUST4728,44,108167,336128,327,12,Yes
CUST4729,49,121340,337524,596,12,No
CUST4730,42,109608,587400,366,60,Yes
CUST4731,53,143154,752022,508,48,Yes
CUST4732,25,60298,494387,792,48,No
CUST4733,43,51913,109932,811,60,No
CUST4734,60,86969,125446,861,12,No
CUST4735,21,60831,123049,594,60,Yes
CUST4736,35,73179,89485,719,60,No
CUST4737,32,87571,56767,641,48,No
CUST4738,29,109908,621070,876,48,No
CUST4739,23,113182,90747,379,60,Yes
CUST4740,51,23681,697467,330,12,Yes
CUST4741,48,37742,172000,808,48,No
CUST4742,53,126230,634888,489,24,Yes
CUST4743,50,136923,496024,440,60,Yes
CUST4744,27,65092,783473,544,48,Yes
CUST4745,58,106700,299675,605,36,No
CUST4746,48,52926,474328,708,48,No
CUST4747,56,90427,166430,521,24,Yes
CUST4748,43,94722,58499,580,24,Yes
CUST4749,57,21004,608160,408,24,Yes
CUST4750,56,23434,335368,549,12,Yes
CUST4751,45,91809,604332,482,12,Yes
CUST4752,57,92296,439399,544,12,Yes
CUST4753,45,140021,475253,807,60,No
CUST4754,56,51837,301266,619,60,No
CUST4755,21,37299,346248,746,24,No
CUST4756,28,129313,777239,611,60,No
CUST4757,21,83482,59540,822,24,Yes
CUST4758,35,122054,624797,659,60,No
CUST4759,58,45643,81249,511,60,Yes
CUST4760,30,28299,642141,733,12,No
CUST4761,30,47529,274273,810,36,No
CUST4762,25,22777,141195,328,48,Yes
CUST4763,51,82631,93950,532,12,Yes
CUST4764,34,119579,522734,750,24,No
CUST4765,50,122778,325674,654,60,Yes
CUST4766,51,67614,55110,740,36,No
CUST4767,59,73179,717676,433,12,Yes
CUST4768,57,129610,409794,485,12,Yes
CUST4769,60,116835,421836,758,36,No
CUST4770,31,102293,507407,542,24,Yes
CUST4771,58,147637,699254,540,24,Yes
CUST4772,53,44205,210736,865,48,No
CUST4773,59,42413,293783,851,24,No
CUST4774,35,94637,129895,879,48,No
CUST4775,52,34237,281501,869,12,No
CUST4776,48,97737,795918,394,12,Yes
CUST4777,57,24190,334656,764,12,No
CUST4778,26,126264,120466,519,60,Yes
CUST4779,42,60027,421664,341,12,No
CUST4780,59,95014,782991,862,60,No
CUST4781,38,92225,560470,533,48,Yes
CUST4782,39,78039,374790,517,36,No
CUST4783,42,126842,135137,366,12,Yes
CUST4784,56,32124,540557,467,36,Yes
CUST4785,34,118690,348223,521,12,Yes
CUST4786,38,32921,59402,590,36,Yes
CUST4787,25,104215,725179,726,12,Yes
CUST4788,47,23320,128424,835,60,No
CUST4789,43,23984,281062,465,24,Yes
CUST4790,58,97729,782608,655,48,Yes
CUST4791,25,58070,627656,871,48,No
CUST4792,41,110731,243582,510,60,Yes
CUST4793,45,86443,574569,536,12,Yes
CUST4794,41,71470,484435,750,48,No
CUST4795,34,48653,664800,347,24,No
CUST4796,50,52932,588969,511,36,Yes
CUST4797,47,54222,585244,861,24,No
CUST4798,29,59715,305486,854,12,No
CUST4799,41,117486,60554,360,36,Yes
CUST4800,35,135354,549508,580,36,Yes
CUST4801,44,133775,640013,485,12,Yes
CUST4802,47,146562,421435,401,24,Yes
CUST4803,37,125876,691299,758,12,No
CUST4804,21,73233,178931,730,48,No
CUST4805,34,53352,326965,335,12,Yes
CUST4806,42,37050,143674,728,24,No
CUST4807,33,49379,279990,862,36,No
CUST4808,29,124330,394910,658,60,Yes
CUST4809,34,91565,111625,491,36,No
CUST4810,47,62939,675028,329,36,No
CUST4811,31,114399,706867,875,36,No
CUST4812,46,34504,527407,523,36,Yes
CUST4813,48,79881,496043,814,60,No
CUST4814,25,51945,142058,731,12,No
CUST4815,60,42148,661622,605,12,Yes
CUST4816,57,63870,348924,475,48,Yes
CUST4817,47,65795,608640,759,36,Yes
CUST4818,60,126596,102948,798,36,No
CUST4819,22,127035,653906,324,12,No
CUST4820,38,68037,266637,714,24,No
CUST4821,22,99946,216030,847,36,No
CUST4822,32,46589,599337,846,48,No
CUST4823,55,52056,83840,878,12,No
CUST4824,53,35544,109519,887,24,No
CUST4825,28,123317,87718,446,12,No
CUST4826,44,130093,666380,866,24,No
CUST4827,24,41567,796586,844,24,No
CUST4828,57,52066,758422,407,24,Yes
CUST4829,22,27632,303364,588,24,Yes
CUST4830,51,39958,795588,351,60,No
CUST4831,44,114994,191779,618,48,Yes
CUST4832,22,105789,470925,417,12,Yes
CUST4833,60,25376,571828,782,48,Yes
CUST4834,47,125787,761010,434,36,No
CUST4835,41,73338,287359,531,60,Yes
CUST4836,56,22555,340571,574,24,Yes
CUST4837,34,42843,135265,648,60,No
CUST4838,48,101701,616762,634,12,Yes
CUST4839,32,126213,92645,885,24,No
CUST4840,30,92378,84928,716,24,No
CUST4841,44,22004,483972,895,12,Yes
CUST4842,54,98030,443426,509,60,Yes
CUST4843,26,42339,90405,580,36,Yes
CUST4844,47,91672,345893,323,48,No
CUST4845,56,55365,555875,818,12,No
CUST4846,29,26850,87495,849,60,No
CUST4847,48,58909,417001,889,36,Yes
CUST4848,29,93318,298859,882,12,No
CUST4849,26,79167,217879,344,24,Yes
CUST4850,51,21987,783543,749,48,No
CUST4851,36,148923,538302,419,24,Yes
CUST4852,41,121230,389375,483,60,No
CUST4853,45,123109,688835,867,36,No
CUST4854,37,97094,636073,381,60,Yes
CUST4855,21,23369,307143,604,60,No
CUST4856,36,122578,605459,613,36,No
CUST4857,52,73117,520506,544,24,No
CUST4858,22,29264,338648,795,48,No
CUST4859,59,93989,594646,583,12,Yes
CUST4860,49,85081,391281,544,36,Yes
CUST4861,42,47601,116182,546,36,Yes
CUST4862,43,43308,230794,702,12,No
CUST4863,38,30190,316045,701,24,No
CUST4864,23,135802,76013,631,60,No
CUST4865,25,22184,200969,674,24,No
CUST4866,44,129623,65351,551,24,Yes
CUST4867,27,75656,196489,559,12,No
CUST4868,44,99205,106127,725,48,No
CUST4869,26,79158,762445,498,12,Yes
CUST4870,40,63202,192007,834,12,No
CUST4871,22,121658,597919,636,12,No
CUST4872,43,144784,680515,843,24,Yes
CUST4873,60,71763,252713,425,24,Yes
CUST4874,24,24166,458257,858,60,No
CUST4875,47,99989,262708,896,60,No
CUST4876,38,80526,635085,687,12,Yes
CUST4877,27,27909,396842,677,60,Yes
CUST4878,51,81452,228447,454,12,Yes
CUST4879,51,20515,659336,532,60,Yes
CUST4880,53,112197,237692,467,12,No
CUST4881,32,29363,795985,613,48,Yes
CUST4882,31,108861,96611,801,48,No
CUST4883,40,120973,599750,431,48,No
CUST4884,55,127418,295549,517,12,Yes
CUST4885,50,85689,662258,482,36,Yes
CUST4886,32,129204,750611,745,36,No
CUST4887,60,94577,534265,479,24,No
CUST4888,26,65416,431523,810,48,No
CUST4889,39,38159,164333,772,60,No
CUST4890,52,88549,515415,798,12,No
CUST4891,40,87768,140464,784,60,No
CUST4892,56,77728,749946,426,12,Yes
CUST4893,59,27939,703486,848,12,No
CUST4894,22,134046,289692,304,36,No
CUST4895,48,27972,715341,603,12,Yes
CUST4896,54,34350,217575,476,48,Yes
CUST4897,25,90054,263018,467,36,Yes
CUST4898,38,51116,554240,671,48,Yes
CUST4899,45,38270,736274,507,36,Yes
CUST4900,24,77084,485792,775,48,No
CUST4901,38,82574,222100,742,24,No
CUST4902,40,94651,425719,367,60,Yes
CUST4903,23,21645,677972,739,24,No
CUST4904,60,138593,238896,344,12,Yes
CUST4905,36,35404,744137,566,60,Yes
CUST4906,30,49327,563465,481,48,Yes
CUST4907,24,40899,316881,598,36,Yes
CUST4908,52,106124,225442,508,12,Yes
CUST4909,33,54299,104049,779,36,No
CUST4910,44,105923,77598,816,48,No
CUST4911,27,117707,296759,486,48,No
CUST4912,22,97322,314508,472,48,Yes
CUST4913,59,52954,612157,880,60,No
CUST4914,59,137721,338858,475,60,Yes
CUST4915,41,126294,96524,495,36,Yes
CUST4916,27,115568,481497,464,12,Yes
CUST4917,50,122677,700063,662,12,Yes
CUST4918,45,117147,145602,559,36,Yes
CUST4919,26,28357,766136,438,24,Yes
CUST4920,53,48016,407239,517,60,Yes
CUST4921,37,130558,208076,531,24,No
CUST4922,51,115718,62008,836,48,No
CUST4923,53,40337,460095,462,48,Yes
CUST4924,25,106199,456431,792,48,No
CUST4925,30,28908,356362,639,12,Yes
CUST4926,46,80079,476139,720,36,No
CUST4927,50,89278,364734,523,60,No
CUST4928,47,62642,228471,610,60,No
CUST4929,25,66465,209294,899,36,No
CUST4930,31,86500,657875,778,24,No
CUST4931,57,57731,319604,565,36,Yes
CUST4932,21,32180,51453,393,48,No
CUST4933,26,55270,681692,556,48,Yes
CUST4934,52,113693,257877,838,36,No
CUST4935,52,47483,353513,521,60,Yes
CUST4936,23,136564,770190,803,48,Yes
CUST4937,23,60026,98808,769,48,No
CUST4938,55,137977,173296,762,24,No
CUST4939,27,93339,310081,718,36,No
CUST4940,42,37383,422252,847,36,Yes
CUST4941,50,85306,266305,840,12,Yes
CUST4942,42,87826,250687,461,60,Yes
CUST4943,50,78028,489645,465,48,Yes
CUST4944,26,38890,244999,611,60,No
CUST4945,37,57542,562415,566,36,Yes
CUST4946,36,38699,329649,705,12,No
CUST4947,44,62626,219796,724,48,No
CUST4948,32,65238,244763,464,48,Yes
CUST4949,52,122916,154612,632,60,No
CUST4950,40,72291,686854,390,12,Yes
CUST4951,35,32092,719901,467,24,Yes
CUST4952,51,89074,783739,415,36,Yes
CUST4953,35,133445,170902,593,24,Yes
CUST4954,42,20770,201435,421,48,No
CUST4955,28,34594,86832,873,12,No
CUST4956,31,77105,184239,540,12,Yes
CUST4957,41,134241,674788,394,60,Yes
CUST4958,55,40628,436826,558,60,Yes
CUST4959,50,122391,255241,798,48,No
CUST4960,39,65240,655641,437,60,Yes
CUST4961,22,25177,653977,877,12,No
CUST4962,38,109924,273531,555,24,No
CUST4963,39,69356,747193,346,12,Yes
CUST4964,52,41083,749294,878,36,No
CUST4965,34,141169,433959,455,48,Yes
CUST4966,30,131010,643950,834,24,No
CUST4967,38,90110,681013,698,48,Yes
CUST4968,59,42734,491306,654,48,Yes
CUST4969,46,51128,502553,399,36,Yes
CUST4970,23,110463,180596,777,48,Yes
CUST4971,55,129819,779639,660,12,Yes
CUST4972,31,60984,776334,613,36,Yes
CUST4973,31,114616,372280,469,12,Yes
CUST4974,56,112511,584297,369,48,Yes
CUST4975,28,139705,474259,470,12,Yes
CUST4976,56,149433,52079,823,60,No
CUST4977,37,68122,708826,369,24,No
CUST4978,56,54623,93358,818,36,No
CUST4979,24,145112,587689,471,24,Yes
CUST4980,59,133263,667702,896,60,No
CUST4981,52,94601,130445,345,12,Yes
CUST4982,40,44561,149653,629,48,Yes
CUST4983,60,79758,754739,410,12,No
CUST4984,37,116846,471976,525,60,Yes
CUST4985,31,82640,749379,360,48,Yes
CUST4986,25,121336,587525,376,24,No
CUST4987,28,28059,548843,391,48,Yes
CUST4988,28,140581,246729,493,12,No
CUST4989,43,109106,670249,796,60,No
CUST4990,21,118636,136983,703,36,Yes
